unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text,type
B000EDK8V4:incredible_picture!_with_one_flaw_on_old_dvds:no-nonsense_consumer,B000EDK8V4,Sony DVPNS75H Single Disc Upscaling DVD Player: Electronics,electronics,,4.0,Incredible picture! with one flaw on old DVDs,"November 11, 2006",No-Nonsense Consumer,New York,"The other effusive reviews are spot-on...  the picture is fabulous on new DVDs (Lord of the Rings, Nemo, Harry Potter).  A $20 Cables to Go HDMI cable does a great job.  We have the  Sony KDF-42E2000 42"" 3LCD Rear Projection HDTV and are thrilled with the combination.  A few annoyances:  The machine responds and loads slowly, but that's not too bad; a minor sacrifice for the incredibly low price.  And, certain DVDs of old movies (Some Like it Hot, The King and I) stretch the picture horizontally, making things look squat.  I'm sure there's a solution, but just can't figure it out.  Any tips",1
B000DZDMB6:vhs_to_dvd_and_ipod:wps,B000DZDMB6,Transfer Video Directly To DVD Capture Video for Psp Or Apple Ipod: Electronics,electronics,,4.0,VHS TO DVD AND IPOD,"November 6, 2006",WPS,"Las Vegas, Nv.",VHS to DVD disc is just one easy setup. I set mine to record and recode just before I go to sleep. When I wake up a finished disc awaits. With the software tools that are provided you can sharpen and correct VHS that has degraded and bring back life as when it was first transfered to tape. I have taken many VHS tapes that were never released as DVD and now have the start of a great library. Editing is a little tricky until you get the hang of it. The product works well. IPOD old music videos and movies for a real treat. Sound is perfect,1
"B00006F2WE:this_review_is_not_for_the_technologically_well_versed:""etollis""",B00006F2WE,Canon S830D Photo Printer: Electronics,electronics,19 of 20,5.0,This review is not for the technologically well versed,"December 17, 2002","""etollis""","San Jose, California United States","I've had this photo printer a few weeks now.  I don't consider myself technically proficient.  I totally scored despite gross ignorance with this machine.  You cannot go wrong.  The photo quality is astonishing.  I've printed professional quality photos and framed them.  The results are fantastic.  For someone who is techno-challenged, I had this up and running very quickly",1
"B000050AQ7:great_to_conserve_space:l._forgione_""lauren""",B000050AQ7,Memorex 32021926 Clear Slim Jewel Cases (25-Pack): Electronics,electronics,1 of 1,5.0,great to conserve space,"February 23, 2006","L. Forgione ""Lauren""",,two of these jewel cases equal the size of a regular cd case. buy them and conserve space. there great,1
"B000050AQ7:fast_and_friendly:doyle_""mustang_fan""",B000050AQ7,Memorex 32021926 Clear Slim Jewel Cases (25-Pack): Electronics,electronics,1 of 1,5.0,Fast and friendly,"February 23, 2006","Doyle ""Mustang fan""","DAYTON, OHIO United States","Got my order quickly and found out that these cases are much BETTER than the ones sold here locally, and they were CHEAPER !!",1
B000050AQ7:great_space_saver!:mr._dip,B000050AQ7,Memorex 32021926 Clear Slim Jewel Cases (25-Pack): Electronics,electronics,2 of 2,5.0,Great space saver!,"June 9, 2005",Mr. Dip,,"I like keeping all my stuff in one place, but don't like CD folders, so these slim cases are great.  I accidentaly sat on one of them and although it did crack, the case didn't break, and the cd was fine.  All in all, a great product",1
"B0000645V2:work_fine:d._hennes_""garetjax""",B0000645V2,"Memorex CD/DVD Slim Jewel Cases (Assorted Colors, 25-Pack): Electronics",electronics,6 of 6,4.0,Work fine,"November 26, 2004","D. Hennes ""Garetjax""","Cincinnati, OH USA","I've used these (and similar) cases for years.  No problems, even with the cats occasionally knocking them around and walking on them.   
1) I've never had one crack. 
2) They hold the disc securely, but not with so much force that you risk damaging the disc when removing it.
3) As long as you open them properly - from the front (clear) side by pulling near the corner(s) while holding the back (colored) side - they open fine",1
B00063RT5K:okay_for_the_price:buyer,B00063RT5K,Tech B BTAA4801 AA Alkaline Batteries 48-Pack: Electronics,electronics,,4.0,Okay for the price,"July 30, 2006",buyer,,"They are okay for eight or so dollars, but they don't last very long.  Then again, I used these for a digital camera so maybe that's why they get drained so quickly.  However, for the price I still would buy them again",1
"B00063RT5K:a_great_price_for_a_great_battery:jason_p._givens_""jpgivens""",B00063RT5K,Tech B BTAA4801 AA Alkaline Batteries 48-Pack: Electronics,electronics,6 of 6,5.0,A great price for a great battery,"July 28, 2005","Jason P. Givens ""jpgivens""","Leander, TX","My daughter uses a Cochlear Implant that has the option of being powered by 3 AA batteries. We have tried several brands trying to find the ones that last the longest. We have tried Energizer, Duracell, etc. She needs to replace them every day and a half. Since the Implant is a high power draining device, every extra hour counts. These batteries are one of the best values out there.",1
B000COB58K:prior_customer:j._mageean,B000COB58K,3-Year Service Plan for Personal Electronics $200 to $599.99: Electronics,electronics,55 of 58,5.0,Prior customer,"May 15, 2006",J. Mageean,"Mountain View, CA USA","I have not had N.E.W. coverage for this Apple product however I had a washing machine covered by them.  The washer turned out to be one of those machines that had one problem after another sometimes the same.  N.E.W. used a couple of different service companies to repair it and finally wrote it off.  Throughout, N.E.W. was great and made every effort to fix the machine.  When the finally wrote it off they sent me a check for the amount that I paid for it.  They did not try to discount the settlement price for the time that I actually had the machine",1
"B00083Y4HO:iogear_universal_memory_drive_hi-speed_usb_2.0_memory_card_reader/writer:g_e_geth_""get""",B00083Y4HO,IOGEAR Universal Memory Drive Hi-Speed USB 2.0 Memory Card Reader/Writer: Electronics,electronics,,5.0,IOGEAR Universal Memory Drive Hi-Speed USB 2.0 Memory Card Reader/Writer,"November 5, 2006","G E Geth ""GET""",AW,"Esaki si ta campion, un tremendo idea di e sistema pa por load up un potret digital ariba bo PC. hopi bon y facil. Esaki ta pone cu bo por saca bo potret digital y pone ariba bo PC via e systema aki di chip.(Tremendo",1
B000B6KXM8:overall-worth_the_hassle:dogmom,B000B6KXM8,Sony RM-AX4000 Home Theater Remote Control: Electronics,electronics,1 of 3,4.0,Overall-Worth the hassle,"July 29, 2006",Dogmom,"Fairfield, CT","Initial setup could be complex for some, but considering all  it is capable of i'd say it's worth the time investment.",1
B00007LTAQ:excellent:gabriel_a.,B00007LTAQ,Targus PAUM01U Ultra Mini Retractable Optical Mouse: Electronics,electronics,1 of 1,5.0,Excellent,"April 19, 2006",Gabriel A.,"Columbus, OH","I've had it for over a month now and it works as well as I expected it to work. I was expecting random quirks here and there as I continued using it, but none whatsoever",1
"B000092YQW:great_value:djhack1639_""not_just_another_web_geek""",B000092YQW,Sony MDR-EX71SL Fontopia In-The-Ear Headphones (Black): Electronics,electronics,,5.0,Great value,"November 9, 2006","DjHack1639 ""not just another web geek""","Upstate NY, USA","These are great earbuds. I have alswys used Sony DJ headphones in the past, and these are the first pair of buds I have purchased - I am impressed.

For the money, the sound quality is very good - full and well rounded with good bass and the treble is not too bright.

They are pretty comfortable in the ears, but it does take a little getting used to. The cord is rather thin and very flexible, but seems to be sturdy enough for most use. The included 'case' is a little tough to figure out, but could be good for keeping them clean in a purse or backpack.

Definitely recommended",1
"B0002SAF96:love_it:george_woodward_""gman0417""",B0002SAF96,Logitech NASCAR Racing Wheel with Vibration Feedback - USB ( 963339-0403 ): Electronics,electronics,0 of 1,5.0,Love it,"September 20, 2006","George Woodward ""gman0417""",NJ,I bought this for my kids to use with Nascar Racing.  Controls are easily reprogramable.  Nice product for the money,1
B0009UDABW:video_express_met_my_needs:m._savela,B0009UDABW,ADS Tech Video Xpress USBAV-191-EF: Electronics,electronics,,5.0,Video Express met my needs,"November 5, 2006",M. Savela,,Great product for getting all those old home videos on DV,1
"B0009UDABW:ads_tech_video_:johnny_page_""gopher_central___reader""",B0009UDABW,ADS Tech Video Xpress USBAV-191-EF: Electronics,electronics,3 of 5,5.0,ADS Tech Video,"August 8, 2006","Johnny Page ""Gopher Central   Reader""","Newark,De. USA","This little unit is easy to use and ready to go!!!! Not one problem with it so far, I've been using it for over two months now",1
B0000CFY7I:good_buy:k._faber,B0000CFY7I,"Memorex High Performance AA Alkaline Batteries, 50 Pack: Electronics",electronics,1 of 1,4.0,Good Buy,"March 15, 2006",K. Faber,Peachtree City,"I use these batteries when I need power immediately and I don't have a set of rechargeables ready to go. I also use them as backups - so I don't get caught without power and have to pay $1 a battery at supermarkets and convenience stores. 

Unfortunately, my kids keep stealing them instead of recharging their own set",1
"B000EOJ792:movietime:l._thomas_""lthomas""",B000EOJ792,Sony HT-DDW700 Complete 5.1-Channel DVD Home Theater System: Electronics,electronics,1 of 1,5.0,movietime,"November 10, 2006","L. Thomas ""lthomas""",Maryland,"Excellent sound system, reminds you of being in a movie theatre.  Great, Great system",1
"B000EH4Y56:good_performance_for_$150;_but_cheaply_made_(in_china).:t._agoston_""tawmbooks""",B000EH4Y56,"Sony MHCEC70 Mini Shelf System with 3-Disc CD Changer, Cassette Deck, and AM/FM Tuner: Electronics",electronics,8 of 8,4.0,Good performance for $150; but cheaply made (in China).,"October 2, 2006","T. Agoston ""tawmbooks""","Connecticut, USA","I've owned many Sony electronics in the past and have always liked their styling and functionality -- lots of hardy Walkmen, useful shortwave and portable radios, stylish TVs and high quality cassette recorders.  I still have a Sony mini component stereo model FH-E656 (made in Japan) which I bought in 1992 for US$400+; but rather than pay to fix its worn-out CD player, I decided to purchase this new Sony MHCEC70 component stereo (made in China).

PLUSES: 
decent sound
good functionality
easy set-up and intuitive operation
simple remote -- but only covers basic functions

CONS:
very short speaker leads
unattractive styling (for my tastes) -- resembles a boombox
only holds 3 CDs vs 5 for comparable Panasonic units

At first glance, I was disappointed by the cheap construction, skimpy manual and very short speaker leads -- the manufacturer seemed to be counting pennies.  But then I thought: in 2006 for $150, I can't expect the same quality as I received in 1992 for $400.  Everything is made more cheaply now and almost all in China.  So, for the money, it suits my purposes as a nice sounding stereo unit for the bedroom.  The real test will be how long the CD changer works -- to be safe, this time I bought the 2 year replacement warranty.  I haven't blasted it at full volume, but it seems to have plenty of power when needed.

I originally bought a $300 Panasonic unit (SC-PM71SD MP3 SD Micro System) which was returned because it didn't have the full data recording feature as advertised (data recording was crippled by DRM limitations).  This Sony stereo costs half as much, and has almost all the same functionality",1
